time,ch0_delta,ch1_delta,ch2_delta,ch3_delta,ch4_delta,ch5_delta,ch6_delta,ch7_delta
12.89,54.93333333333334,-17.91500000000002,23.613333333333316,0.30666666666667197,32.76333333333332,-27.254999999999995,4.456666666666649,4.776666666666671
12.9,54.92833333333334,-17.909999999999997,23.613333333333316,0.3083333333333371,32.764999999999986,-27.261666666666684,4.461666666666673,4.771666666666675
12.91,54.93333333333334,-17.90833333333333,23.61166666666665,0.3083333333333371,32.765000000000015,-27.261666666666684,4.458333333333343,4.763333333333321
12.92,54.92666666666668,-17.906666666666666,23.61166666666665,0.3100000000000023,32.76666666666668,-27.26666666666668,4.463333333333338,4.758333333333326
12.93,54.93166666666667,-17.905,23.61166666666665,0.3083333333333371,32.76333333333332,-27.26666666666668,4.460000000000008,4.75
12.94,54.92500000000001,-17.90166666666667,23.61166666666665,0.3100000000000023,32.764999999999986,-27.271666666666675,4.463333333333338,4.7450000000000045
12.95,54.93000000000001,-17.900000000000006,23.609999999999985,0.30666666666667197,32.765000000000015,-27.271666666666675,4.460000000000008,4.735000000000014
12.96,54.92333333333332,-17.896666666666647,23.609999999999985,0.3100000000000023,32.765000000000015,-27.275000000000006,4.463333333333338,4.728333333333325
12.97,54.93000000000001,-17.89833333333334,23.61166666666665,0.3083333333333371,32.765000000000015,-27.27666666666667,4.460000000000008,4.719999999999999
12.98,54.92499999999998,-17.894999999999982,23.613333333333344,0.3100000000000023,32.764999999999986,-27.28,4.465000000000003,4.715000000000003
12.99,54.93166666666667,-17.894999999999982,23.61166666666665,0.3083333333333371,32.761666666666656,-27.28,4.461666666666673,4.706666666666649
13.0,54.92499999999998,-17.89166666666665,23.61166666666668,0.3100000000000023,32.76333333333332,-27.285000000000025,4.463333333333338,4.701666666666654
13.01,54.93000000000001,-17.889999999999986,23.609999999999985,0.3083333333333371,32.76000000000002,-27.285000000000025,4.4599999999999795,4.696666666666687
13.02,54.92333333333332,-17.88833333333332,23.610000000000014,0.3100000000000023,32.75999999999999,-27.288333333333355,4.463333333333338,4.6933333333333564
13.03,54.92666666666668,-17.88833333333332,23.61166666666665,0.30666666666667197,32.75666666666666,-27.288333333333355,4.4599999999999795,4.685000000000002
13.04,54.92333333333332,-17.886666666666656,23.610000000000014,0.3083333333333371,32.758333333333326,-27.29333333333335,4.46333333333331,4.681666666666672
13.05,54.92833333333334,-17.88499999999999,23.609999999999985,0.30666666666667197,32.754999999999995,-27.29333333333335,4.460000000000008,4.673333333333318
13.06,54.92166666666665,-17.88166666666666,23.610000000000014,0.3083333333333371,32.75666666666669,-27.298333333333346,4.461666666666673,4.6699999999999875
13.07,54.92666666666665,-17.879999999999995,23.60833333333332,0.30666666666667197,32.75333333333333,-27.298333333333346,4.458333333333343,4.66166666666669
13.08,54.91999999999999,-17.876666666666665,23.60833333333335,0.3083333333333371,32.754999999999995,-27.299999999999983,4.458333333333343,4.656666666666666
13.09,54.92499999999998,-17.876666666666665,23.606666666666655,0.3083333333333371,32.751666666666665,-27.299999999999983,4.453333333333347,4.646666666666675
13.1,54.91999999999999,-17.87166666666667,23.606666666666683,0.3100000000000023,32.75333333333333,-27.30499999999998,4.4550000000000125,4.640000000000015
13.11,54.92333333333332,-17.87166666666667,23.60499999999999,0.3083333333333371,32.75,-27.30499999999998,4.450000000000017,4.6299999999999955
13.12,54.91666666666666,-17.870000000000005,23.605000000000018,0.3100000000000023,32.751666666666665,-27.310000000000002,4.451666666666682,4.623333333333335
13.13,54.91999999999999,-17.870000000000005,23.606666666666655,0.3083333333333371,32.748333333333335,-27.310000000000002,4.446666666666687,4.614999999999981
13.14,54.91333333333333,-17.866666666666674,23.606666666666683,0.3100000000000023,32.748333333333335,-27.313333333333333,4.448333333333352,4.609999999999985
13.15,54.91833333333332,-17.86833333333334,23.606666666666655,0.3083333333333371,32.745000000000005,-27.313333333333333,4.443333333333328,4.601666666666688
13.16,54.91166666666669,-17.86500000000001,23.606666666666683,0.3100000000000023,32.74333333333331,-27.318333333333328,4.445000000000022,4.596666666666664
13.17,54.91833333333332,-17.86499999999998,23.606666666666655,0.3083333333333371,32.741666666666674,-27.318333333333328,4.439999999999998,4.588333333333338
13.18,54.91166666666669,-17.86166666666668,23.606666666666683,0.3100000000000023,32.74000000000001,-27.323333333333323,4.439999999999998,4.583333333333314
13.19,54.91666666666666,-17.859999999999985,23.60499999999999,0.3083333333333371,32.73666666666668,-27.32499999999999,4.436666666666667,4.576666666666654
13.2,54.913333333333355,-17.85833333333335,23.605000000000018,0.3100000000000023,32.73333333333332,-27.329999999999984,4.436666666666667,4.575000000000017
13.215,54.91833333333335,-17.85833333333332,23.60499999999999,0.3083333333333371,32.72333333333333,-27.32833333333332,4.428333333333342,4.5733333333333235
13.225,54.92333333333332,-17.859999999999985,23.60833333333332,0.30333333333334167,32.72666666666666,-27.333333333333343,4.435000000000002,4.576666666666654
13.235,54.920000000000016,-17.85499999999999,23.606666666666655,0.30666666666667197,32.71666666666667,-27.333333333333314,4.428333333333313,4.578333333333319
13.245,54.92666666666665,-17.85833333333332,23.60833333333332,0.3016666666666481,32.72166666666669,-27.340000000000003,4.435000000000002,4.583333333333314
13.255,54.923333333333346,-17.853333333333325,23.606666666666655,0.3050000000000068,32.71333333333334,-27.33833333333334,4.428333333333313,4.585000000000008
13.265,54.92666666666665,-17.856666666666655,23.609999999999985,0.3016666666666481,32.71666666666667,-27.343333333333334,4.435000000000002,4.5849999999999795
13.275,54.923333333333346,-17.85166666666666,23.60833333333332,0.3016666666666765,32.708333333333314,-27.34166666666667,4.428333333333342,4.583333333333343
13.285,54.92666666666665,-17.856666666666683,23.61166666666665,0.29666666666665265,32.71333333333334,-27.34833333333333,4.434999999999974,4.586666666666673
13.295,54.923333333333346,-17.85166666666666,23.609999999999985,0.30000000000001137,32.70500000000001,-27.346666666666664,4.428333333333342,4.588333333333338
13.305,54.92833333333331,-17.855000000000018,23.61166666666665,0.29666666666665265,32.708333333333314,-27.353333333333353,4.436666666666667,4.594999999999999
13.315,54.92500000000001,-17.849999999999994,23.609999999999985,0.30000000000001137,32.69666666666666,-27.35166666666666,4.430000000000007,4.599999999999994
13.325,54.92999999999998,-17.853333333333353,23.613333333333316,0.2949999999999875,32.70166666666668,-27.356666666666683,4.436666666666667,4.606666666666655
13.335,54.92666666666668,-17.84833333333333,23.61166666666665,0.2983333333333462,32.69166666666666,-27.356666666666683,4.430000000000007,4.61166666666665
13.345,54.93166666666664,-17.851666666666688,23.61499999999998,0.29333333333332234,32.69499999999999,-27.36166666666668,4.433333333333337,4.6200000000000045
13.355,54.92833333333334,-17.846666666666664,23.613333333333316,0.29666666666665265,32.68833333333333,-27.36166666666668,4.426666666666648,4.625
13.365,54.93333333333331,-17.851666666666688,23.61499999999998,0.29333333333332234,32.69333333333333,-27.36833333333334,4.433333333333337,4.6366666666666845
13.375,54.93000000000001,-17.846666666666664,23.613333333333316,0.2983333333333462,32.68333333333334,-27.36833333333334,4.426666666666648,4.64166666666668
13.385,54.93666666666664,-17.850000000000023,23.616666666666646,0.2949999999999875,32.68666666666667,-27.373333333333335,4.4316666666666436,4.653333333333336
13.395,54.93333333333334,-17.845,23.61499999999998,0.30000000000001137,32.67666666666665,-27.373333333333335,4.425000000000011,4.656666666666666
13.405,54.93833333333333,-17.850000000000023,23.61833333333331,0.2949999999999875,32.68166666666667,-27.376666666666665,4.4316666666666436,4.666666666666657
13.415,54.935,-17.845,23.616666666666646,0.2983333333333178,32.670000000000016,-27.375,4.425000000000011,4.671666666666681
13.425,54.94166666666669,-17.84833333333333,23.619999999999976,0.29333333333332234,32.673333333333346,-27.379999999999995,4.431666666666672,4.679999999999978
13.435,54.93833333333333,-17.843333333333334,23.61833333333331,0.29666666666665265,32.66333333333333,-27.380000000000024,4.425000000000011,4.683333333333337
13.445,54.94333333333336,-17.850000000000023,23.62166666666664,0.29333333333332234,32.666666666666686,-27.38499999999999,4.431666666666672,4.691666666666663
13.455,54.94,-17.845,23.619999999999976,0.29666666666665265,32.656666666666666,-27.383333333333326,4.425000000000011,4.693333333333328
13.465,54.94500000000002,-17.846666666666664,23.623333333333335,0.2916666666666572,32.66166666666666,-27.386666666666656,4.431666666666672,4.6983333333333235
13.475,54.94166666666666,-17.84166666666667,23.62166666666664,0.2949999999999875,32.65166666666667,-27.38499999999999,4.424999999999983,4.699999999999989
13.485,54.94500000000002,-17.846666666666664,23.625,0.28999999999999204,32.656666666666666,-27.38833333333332,4.431666666666672,4.704999999999984
13.495,54.94166666666666,-17.84166666666667,23.623333333333306,0.2916666666666572,32.646666666666675,-27.386666666666656,4.424999999999983,4.706666666666678
13.505,54.94500000000002,-17.845,23.626666666666665,0.28666666666666174,32.65166666666667,-27.390000000000015,4.429999999999978,4.711666666666673
13.515,54.94166666666666,-17.840000000000003,23.625,0.28999999999999204,32.64333333333332,-27.39166666666665,4.423333333333346,4.711666666666673
13.525,54.94666666666669,-17.84166666666667,23.62833333333333,0.2849999999999966,32.64999999999998,-27.39833333333334,4.428333333333313,4.715000000000003
13.535,54.94333333333333,-17.836666666666645,23.626666666666665,0.2883333333333269,32.640000000000015,-27.396666666666675,4.421666666666681,4.713333333333338
13.545,54.94833333333335,-17.83833333333334,23.629999999999995,0.28333333333333144,32.643333333333345,-27.40166666666667,4.428333333333342,4.715000000000003
13.555,54.94499999999999,-17.833333333333314,23.62833333333333,0.28666666666666174,32.633333333333326,-27.400000000000006,4.421666666666681,4.710000000000008
13.565,54.95000000000002,-17.835000000000008,23.63166666666666,0.2816666666666663,32.639999999999986,-27.405,4.428333333333342,4.708333333333343
13.575,54.94666666666666,-17.829999999999984,23.629999999999995,0.2849999999999966,32.633333333333354,-27.403333333333336,4.421666666666653,4.6983333333333235
13.585,54.95000000000002,-17.833333333333343,23.633333333333326,0.2816666666666663,32.63833333333332,-27.406666666666666,4.428333333333342,4.693333333333328
13.595,54.94666666666666,-17.82833333333332,23.63166666666666,0.2849999999999966,32.62833333333333,-27.405,4.421666666666653,4.678333333333342
13.605,54.95333333333335,-17.831666666666678,23.63499999999999,0.2816666666666663,32.633333333333326,-27.40833333333333,4.426666666666648,4.666666666666686
13.615,54.94999999999999,-17.826666666666654,23.633333333333326,0.2849999999999966,32.623333333333335,-27.406666666666666,4.4199999999999875,4.6483333333333405
13.625,54.95666666666668,-17.830000000000013,23.636666666666656,0.2816666666666663,32.625,-27.409999999999997,4.424999999999983,4.633333333333326
13.635,54.95333333333332,-17.82499999999999,23.63499999999999,0.2849999999999966,32.61500000000001,-27.40833333333333,4.418333333333351,4.61166666666665
13.645,54.95833333333334,-17.828333333333347,23.63833333333332,0.2816666666666663,32.620000000000005,-27.41166666666666,4.425000000000011,4.593333333333334
13.655,54.954999999999984,-17.823333333333323,23.636666666666656,0.2849999999999966,32.609999999999985,-27.41166666666666,4.418333333333351,4.570000000000022
13.665,54.96166666666667,-17.826666666666682,23.639999999999986,0.278333333333336,32.613333333333344,-27.416666666666657,4.423333333333346,4.5516666666666765
13.675,54.95833333333334,-17.82166666666666,23.63833333333332,0.28000000000000114,32.603333333333325,-27.416666666666657,4.416666666666657,4.526666666666671
13.685,54.96166666666667,-17.826666666666682,23.639999999999986,0.27499999999997726,32.606666666666655,-27.42166666666668,4.423333333333346,4.5049999999999955
13.695,54.95833333333334,-17.82166666666666,23.63833333333332,0.278333333333336,32.596666666666664,-27.419999999999987,4.416666666666657,4.47999999999999
13.705,54.965,-17.825000000000017,23.64166666666665,0.2733333333333121,32.60166666666669,-27.423333333333346,4.423333333333318,4.460000000000008
13.715,54.96166666666667,-17.819999999999993,23.639999999999986,0.27666666666667084,32.59166666666667,-27.42166666666668,4.418333333333322,4.435000000000002
13.725,54.96666666666667,-17.821666666666687,23.64166666666665,0.2733333333333121,32.59833333333333,-27.426666666666677,4.424999999999983,4.416666666666657
13.735,54.96333333333334,-17.816666666666663,23.639999999999986,0.27666666666667084,32.58833333333331,-27.42500000000001,4.418333333333322,4.389999999999986
13.745,54.96666666666667,-17.821666666666687,23.643333333333317,0.27166666666664696,32.593333333333334,-27.428333333333313,4.423333333333318,4.3700000000000045
13.755,54.96333333333334,-17.816666666666663,23.64166666666665,0.2750000000000057,32.58333333333334,-27.426666666666677,4.416666666666686,4.344999999999999
13.765,54.968333333333334,-17.819999999999993,23.643333333333317,0.27166666666664696,32.58833333333334,-27.430000000000007,4.421666666666681,4.326666666666654
13.775,54.965,-17.814999999999998,23.64166666666665,0.2750000000000057,32.57833333333332,-27.428333333333313,4.4150000000000205,4.303333333333313
13.785,54.971666666666664,-17.818333333333328,23.644999999999982,0.2699999999999818,32.583333333333314,-27.431666666666672,4.420000000000016,4.284999999999997
13.795,54.968333333333334,-17.813333333333333,23.643333333333317,0.2716666666666754,32.57333333333335,-27.430000000000007,4.413333333333327,4.2616666666666845
13.805,54.971666666666664,-17.818333333333328,23.644999999999982,0.2666666666666515,32.57833333333335,-27.433333333333337,4.418333333333351,4.244999999999976
13.815,54.968333333333334,-17.813333333333333,23.643333333333317,0.26833333333331666,32.57166666666666,-27.431666666666672,4.411666666666662,4.223333333333358
13.825,54.971666666666664,-17.816666666666663,23.646666666666647,0.2633333333333212,32.576666666666654,-27.435000000000002,4.416666666666657,4.206666666666649
13.835,54.968333333333334,-17.811666666666667,23.644999999999982,0.2666666666666515,32.56666666666666,-27.433333333333337,4.409999999999997,4.185000000000002
13.845,54.97333333333333,-17.814999999999998,23.648333333333312,0.26166666666665606,32.56999999999999,-27.438333333333333,4.414999999999992,4.1699999999999875
13.855,54.97,-17.809999999999974,23.646666666666647,0.26499999999998636,32.56,-27.436666666666667,4.408333333333331,4.1483333333333405
13.865,54.974999999999994,-17.811666666666667,23.648333333333312,0.2599999999999909,32.565,-27.440000000000026,4.413333333333327,4.133333333333354
13.875,54.97166666666669,-17.808333333333337,23.646666666666647,0.26166666666665606,32.55500000000001,-27.438333333333333,4.406666666666666,4.113333333333344
13.885,54.97666666666666,-17.810000000000002,23.649999999999977,0.2566666666666606,32.56,-27.441666666666663,4.411666666666662,4.100000000000023
13.895,54.97333333333336,-17.805000000000007,23.648333333333312,0.25833333333332575,32.55166666666665,-27.443333333333356,4.405000000000001,4.0800000000000125
13.905,54.97833333333335,-17.808333333333337,23.651666666666642,0.25499999999999545,32.55499999999998,-27.448333333333323,4.409999999999997,4.066666666666691
13.915,54.97500000000002,-17.80333333333334,23.649999999999977,0.2566666666666606,32.545000000000016,-27.446666666666687,4.403333333333336,4.048333333333346
13.925,54.98000000000002,-17.810000000000002,23.651666666666642,0.25166666666666515,32.55000000000001,-27.44999999999999,4.408333333333331,4.034999999999997
13.935,54.97666666666669,-17.805000000000007,23.649999999999977,0.2566666666666606,32.53999999999999,-27.448333333333323,4.401666666666671,4.018333333333345
13.945,54.98000000000002,-17.810000000000002,23.651666666666642,0.25166666666666515,32.54333333333332,-27.45333333333332,4.406666666666666,4.006666666666661
13.955,54.97666666666669,-17.806666666666672,23.649999999999977,0.2566666666666606,32.53333333333336,-27.451666666666654,4.400000000000006,3.990000000000009
13.965,54.98166666666668,-17.808333333333337,23.651666666666642,0.2533333333333303,32.53833333333333,-27.455000000000013,4.405000000000001,3.9783333333333246
13.975,54.97833333333335,-17.805000000000007,23.649999999999977,0.25499999999999545,32.528333333333336,-27.45333333333332,4.398333333333312,3.96333333333331
13.985,54.98333333333335,-17.805000000000007,23.653333333333308,0.25,32.53333333333333,-27.456666666666678,4.403333333333336,3.954999999999984
13.995,54.98000000000002,-17.801666666666677,23.651666666666642,0.2533333333333303,32.52333333333331,-27.455000000000013,4.396666666666675,3.9399999999999977
14.005,54.985000000000014,-17.805000000000007,23.655,0.24833333333333485,32.52666666666667,-27.460000000000008,4.401666666666642,3.930000000000007
14.015,54.98166666666668,-17.80000000000001,23.653333333333308,0.25166666666666515,32.51666666666668,-27.458333333333343,4.39500000000001,3.913333333333327
14.025,54.988333333333316,-17.80333333333334,23.62166666666667,0.25166666666666515,32.521666666666675,-27.461666666666645,4.401666666666671,3.903333333333336
14.035,54.985000000000014,-17.80000000000001,23.619999999999976,0.25499999999999545,32.511666666666656,-27.461666666666673,4.39500000000001,3.886666666666656
14.045,54.98999999999998,-17.801666666666677,23.623333333333335,0.25,32.51666666666668,-27.464999999999975,4.400000000000006,3.876666666666665
14.055,54.98666666666668,-17.79666666666668,23.62166666666667,0.2533333333333303,32.50666666666666,-27.465000000000003,4.393333333333345,3.859999999999985
14.065,54.99000000000001,-17.801666666666677,23.623333333333335,0.25,32.51333333333332,-27.47,4.3983333333333405,3.8499999999999943
14.075,54.98666666666668,-17.79666666666668,23.62166666666667,0.25166666666666515,32.50333333333333,-27.468333333333305,4.3916666666666515,3.833333333333343
14.085,54.99000000000001,-17.801666666666677,23.623333333333335,0.24833333333333485,32.508333333333354,-27.471666666666664,4.3983333333333405,3.823333333333352
14.095,54.98666666666668,-17.798333333333346,23.62166666666667,0.25,32.498333333333335,-27.471666666666664,4.3916666666666515,3.806666666666672
14.105,54.991666666666674,-17.80000000000001,23.623333333333335,0.2466666666666697,32.508333333333326,-27.47666666666666,4.396666666666647,3.798333333333346
14.115,54.988333333333344,-17.795000000000016,23.62166666666667,0.25166666666666515,32.498333333333306,-27.474999999999994,4.389999999999986,3.7833333333333314
14.125,54.99333333333334,-17.798333333333318,23.623333333333335,0.24833333333333485,32.50333333333333,-27.478333333333325,4.394999999999982,3.7750000000000057
14.135,54.99000000000001,-17.795000000000016,23.62166666666667,0.25,32.49333333333334,-27.47666666666666,4.38833333333335,3.758333333333354
14.145,54.99333333333334,-17.798333333333318,23.623333333333335,0.2466666666666697,32.49666666666667,-27.481666666666683,4.393333333333345,3.748333333333335
14.155,54.99000000000001,-17.79333333333335,23.62166666666667,0.24833333333333485,32.48666666666665,-27.481666666666655,4.3866666666666845,3.7316666666666833
14.165,54.99666666666667,-17.796666666666653,23.625,0.24333333333331097,32.495000000000005,-27.485000000000014,4.393333333333345,3.721666666666664
14.175,54.99333333333334,-17.793333333333322,23.623333333333335,0.24500000000000455,32.485000000000014,-27.48333333333335,4.386666666666656,3.704999999999984
14.185,54.99666666666667,-17.798333333333318,23.625,0.23999999999998067,32.491666666666674,-27.488333333333344,4.39166666666668,3.694999999999993
14.195,54.99333333333334,-17.794999999999987,23.623333333333335,0.24166666666667425,32.481666666666655,-27.48666666666668,4.384999999999991,3.6799999999999784
14.205,54.998333333333335,-17.796666666666653,23.625,0.23833333333331552,32.488333333333344,-27.491666666666674,4.389999999999986,3.6699999999999875
14.215,54.995000000000005,-17.791666666666657,23.623333333333335,0.24166666666667425,32.478333333333325,-27.49000000000001,4.383333333333326,3.655000000000001
14.225,54.998333333333335,-17.796666666666653,23.625,0.23833333333331552,32.481666666666655,-27.494999999999976,4.388333333333321,3.6450000000000102
14.235,54.995000000000005,-17.793333333333322,23.623333333333335,0.24166666666667425,32.471666666666664,-27.49333333333334,4.381666666666661,3.6299999999999955
14.245,54.998333333333335,-17.798333333333318,23.625,0.23833333333331552,32.47666666666669,-27.495000000000005,4.386666666666656,3.6200000000000045
14.255,54.99333333333334,-17.793333333333322,23.623333333333335,0.23999999999998067,32.46666666666667,-27.49333333333331,4.380000000000024,3.6049999999999898
14.265,54.99666666666667,-17.796666666666653,23.625,0.23499999999998522,32.471666666666664,-27.49666666666667,4.385000000000019,3.596666666666664
14.275,54.99333333333334,-17.791666666666657,23.623333333333335,0.23833333333331552,32.465,-27.495000000000005,4.37833333333333,3.5816666666666492
14.285,54.99666666666667,-17.796666666666653,23.625,0.23499999999998522,32.47000000000003,-27.498333333333335,4.385000000000019,3.5749999999999886
14.295,54.99333333333334,-17.791666666666657,23.623333333333335,0.23833333333331552,32.46166666666667,-27.5,4.37833333333333,3.5649999999999977
14.305,54.998333333333335,-17.793333333333322,23.625,0.23333333333332007,32.465,-27.504999999999995,4.383333333333326,3.5616666666666674
14.315,54.995000000000005,-17.789999999999992,23.623333333333335,0.23499999999998522,32.454999999999984,-27.50333333333333,4.376666666666665,3.555000000000007
14.325,55.0,-17.791666666666657,23.625,0.23166666666665492,32.46000000000001,-27.504999999999995,4.383333333333326,3.5500000000000114
14.335,54.99666666666667,-17.788333333333327,23.62166666666667,0.23499999999998522,32.44833333333335,-27.501666666666665,4.376666666666665,3.5433333333333223
14.345,55.0,-17.793333333333322,23.623333333333335,0.23166666666665492,32.451666666666654,-27.50666666666669,4.381666666666661,3.538333333333327
14.355,54.99666666666667,-17.789999999999992,23.62166666666667,0.23499999999998522,32.44166666666666,-27.504999999999995,4.375,3.5316666666666663
14.365,55.001666666666665,-17.796666666666653,23.625,0.23166666666665492,32.44499999999999,-27.50999999999999,4.3799999999999955,3.528333333333336
14.375,54.998333333333335,-17.793333333333322,23.623333333333335,0.23333333333332007,32.43833333333333,-27.508333333333354,4.373333333333335,3.5216666666666754
14.385,55.001666666666665,-17.798333333333346,23.625,0.22999999999998977,32.44333333333333,-27.51333333333332,4.37833333333333,3.518333333333345
14.395,54.998333333333335,-17.794999999999987,23.623333333333335,0.23166666666665492,32.43333333333334,-27.511666666666684,4.37166666666667,3.511666666666656
14.405,55.00333333333333,-17.79666666666668,23.625,0.22833333333332462,32.43666666666664,-27.514999999999986,4.376666666666665,3.5083333333333258
14.415,55.0,-17.793333333333322,23.623333333333335,0.22999999999998977,32.42666666666668,-27.51333333333332,4.37166666666667,3.5016666666666936
14.425,55.00333333333333,-17.798333333333346,23.625,0.22666666666665947,32.43000000000001,-27.518333333333317,4.37833333333333,3.4983333333333064
14.435,55.0,-17.794999999999987,23.623333333333335,0.22833333333332462,32.41999999999999,-27.51666666666665,4.37166666666667,3.4916666666666742
14.445,55.00333333333333,-17.798333333333346,23.625,0.22499999999999432,32.42333333333332,-27.52000000000001,4.376666666666665,3.488333333333344
14.455,55.0,-17.794999999999987,23.623333333333335,0.22666666666665947,32.413333333333355,-27.518333333333317,4.3700000000000045,3.4799999999999898
14.465,55.00333333333336,-17.80000000000001,23.625,0.22333333333332916,32.41666666666666,-27.52333333333334,4.375,3.4766666666666595
14.475,55.0,-17.796666666666653,23.623333333333335,0.22499999999999432,32.406666666666666,-27.521666666666675,4.368333333333311,3.469999999999999
14.485,55.00333333333336,-17.801666666666677,23.625,0.21999999999999886,32.41166666666666,-27.528333333333336,4.373333333333335,3.4666666666666686
14.495,55.0,-17.798333333333318,23.623333333333335,0.22166666666666401,32.40166666666667,-27.52666666666667,4.368333333333339,3.460000000000008
14.505,55.005000000000024,-17.80000000000001,23.626666666666665,0.2183333333333337,32.406666666666666,-27.53,4.373333333333306,3.4566666666666777
14.515,55.001666666666665,-17.796666666666653,23.625,0.21999999999999886,32.39833333333334,-27.53,4.366666666666674,3.4499999999999886
14.525,55.008333333333354,-17.801666666666677,23.626666666666665,0.2150000000000034,32.405,-27.534999999999997,4.37166666666667,3.4483333333333235
14.535,55.004999999999995,-17.798333333333346,23.625,0.21666666666666856,32.39500000000001,-27.53333333333333,4.365000000000009,3.441666666666663
14.545,55.01000000000002,-17.801666666666677,23.626666666666665,0.2116666666666447,32.400000000000006,-27.54000000000002,4.3700000000000045,3.4383333333333326
14.555,55.00666666666666,-17.798333333333346,23.625,0.21333333333333826,32.389999999999986,-27.538333333333327,4.361666666666679,3.431666666666672
14.565,55.01333333333335,-17.80333333333334,23.62833333333333,0.20833333333331439,32.39499999999998,-27.545000000000016,4.366666666666674,3.4283333333333417
14.575,55.00999999999999,-17.80000000000001,23.626666666666665,0.2116666666666731,32.38500000000002,-27.54333333333335,4.36166666666665,3.4216666666666526
14.585,55.01333333333335,-17.805000000000007,23.62833333333333,0.20833333333331439,32.389999999999986,-27.55000000000001,4.366666666666674,3.4199999999999875
14.595,55.00999999999999,-17.801666666666677,23.626666666666665,0.21000000000000796,32.383333333333326,-27.548333333333346,4.35833333333332,3.413333333333327
14.605,55.01333333333335,-17.806666666666672,23.62833333333333,0.20666666666664923,32.38833333333335,-27.555000000000007,4.3633333333333155,3.4099999999999966
14.615,55.00999999999999,-17.80333333333334,23.626666666666665,0.20833333333331439,32.379999999999995,-27.551666666666677,4.35499999999999,3.403333333333336
14.625,55.01333333333332,-17.806666666666672,23.62833333333333,0.20499999999998408,32.38499999999999,-27.55499999999998,4.359999999999985,3.401666666666671
14.635,55.00999999999999,-17.80333333333334,23.626666666666665,0.20666666666664923,32.37833333333333,-27.55333333333334,4.3516666666666595,3.3933333333333167
14.645,55.01333333333332,-17.806666666666672,23.62833333333333,0.20499999999998408,32.386666666666684,-27.556666666666672,4.356666666666655,3.388333333333321
14.655,55.00999999999999,-17.801666666666677,23.626666666666665,0.20666666666664923,32.376666666666665,-27.55499999999998,4.350000000000023,3.373333333333335
14.665,55.01333333333332,-17.806666666666672,23.62833333333333,0.20333333333331893,32.383333333333326,-27.560000000000002,4.355000000000018,3.3649999999999807
14.675,55.00999999999999,-17.80333333333334,23.626666666666665,0.20499999999998408,32.376666666666665,-27.558333333333337,4.348333333333329,3.3500000000000227
14.685,55.01333333333332,-17.806666666666672,23.62833333333333,0.20166666666665378,32.383333333333326,-27.563333333333333,4.353333333333353,3.3416666666666686
14.695,55.00999999999999,-17.801666666666677,23.626666666666665,0.20333333333331893,32.373333333333335,-27.563333333333333,4.346666666666664,3.3300000000000125
14.705,55.01333333333332,-17.806666666666672,23.62833333333333,0.19999999999998863,32.38166666666666,-27.566666666666663,4.3516666666666595,3.3216666666666868
14.715,55.00999999999999,-17.801666666666677,23.62833333333333,0.20333333333331893,32.37166666666667,-27.566666666666663,4.344999999999999,3.306666666666672
14.725,55.01333333333332,-17.805000000000007,23.629999999999995,0.19999999999998863,32.37833333333333,-27.57166666666666,4.349999999999994,3.298333333333346
14.735,55.00999999999999,-17.801666666666677,23.62833333333333,0.20166666666665378,32.37166666666667,-27.569999999999993,4.343333333333334,3.2833333333333314
14.745,55.014999999999986,-17.80333333333334,23.629999999999995,0.19833333333332348,32.37833333333333,-27.575000000000017,4.348333333333329,3.2750000000000057
14.755,55.011666666666656,-17.80000000000001,23.62833333333333,0.19999999999998863,32.37166666666667,-27.576666666666654,4.340000000000003,3.259999999999991
14.765,55.014999999999986,-17.80333333333334,23.629999999999995,0.19666666666665833,32.37833333333333,-27.581666666666678,4.344999999999999,3.251666666666665
14.775,55.011666666666656,-17.80000000000001,23.62833333333333,0.19999999999998863,32.369999999999976,-27.583333333333343,4.33833333333331,3.236666666666679
14.785,55.01666666666665,-17.803333333333313,23.629999999999995,0.19666666666665833,32.37833333333333,-27.586666666666673,4.343333333333334,3.228333333333353
14.795,55.01333333333332,-17.80000000000001,23.62833333333333,0.19833333333332348,32.37166666666667,-27.585000000000008,4.336666666666673,3.2133333333333383
14.805,55.01666666666665,-17.803333333333313,23.629999999999995,0.19499999999999318,32.37833333333333,-27.590000000000003,4.341666666666669,3.2050000000000125
14.815,55.01333333333335,-17.798333333333346,23.62833333333333,0.19666666666665833,32.36833333333334,-27.590000000000003,4.333333333333343,3.1899999999999977
14.825,55.01666666666665,-17.803333333333313,23.629999999999995,0.19333333333332803,32.375,-27.595,4.338333333333338,3.181666666666672
14.835,55.01333333333335,-17.798333333333346,23.62833333333333,0.19666666666665833,32.36500000000001,-27.593333333333334,4.331666666666678,3.166666666666657
14.845,55.01666666666668,-17.801666666666648,23.629999999999995,0.19333333333332803,32.37166666666667,-27.59833333333333,4.336666666666673,3.1583333333333314
14.855,55.01333333333335,-17.798333333333346,23.62833333333333,0.19499999999999318,32.36500000000001,-27.598333333333358,4.328333333333319,3.143333333333345
14.865,55.01666666666668,-17.801666666666648,23.629999999999995,0.19166666666666288,32.37166666666667,-27.603333333333325,4.333333333333343,3.134999999999991
14.875,55.01333333333335,-17.796666666666653,23.62833333333333,0.19333333333332803,32.36499999999998,-27.603333333333353,4.324999999999989,3.1200000000000045
